epoch,loss,val_loss
0,0.24343451857566833,0.241969496011734
1,0.24056866765022278,0.23754766583442688
2,0.23441722989082336,0.2248239517211914
3,0.21427315473556519,0.19749683141708374
4,0.19036489725112915,0.17354361712932587
5,0.17085228860378265,0.15923656523227692
6,0.15254129469394684,0.16370846331119537
7,0.15870724618434906,0.1302081048488617
8,0.13366766273975372,0.18416070938110352
9,0.15114779770374298,0.1175040453672409
