epoch,loss,val_loss
0,0.24405445158481598,0.24183467030525208
1,0.24043676257133484,0.23772096633911133
2,0.23568116128444672,0.22714249789714813
3,0.2165246307849884,0.2036203145980835
4,0.1975664645433426,0.17580467462539673
5,0.1753261536359787,0.17036840319633484
6,0.15911683440208435,0.14606480300426483
7,0.16202375292778015,0.14504221081733704
8,0.13365383446216583,0.1286427080631256
